Category,CrimeGroup,Description,City,State,Zip,Latitude,Longitude,Date
15,A,beauty produc stol busy,Centreville,VA,20120,38.843162,-77.424357,2009-4-13
15,A,ring gold band stol resid,Centreville,VA,20120,38.8406145,-77.434309,2009-4-13
15,A,catalys convert stol vehic,Chantilly,VA,20151,38.8914501,-77.434484,2009-4-13
15,A,cash stol resid,Alexandria,VA,22306,38.7582253,-77.079632,2009-4-13
15,A,wheel stol vehic,Alexandria,VA,22307,38.7815327,-77.0661973,2009-4-13
15,A,bicyc stol resid,Alexandria,VA,22309,38.74062,-77.098109,2009-4-13
15,A,tool stol vehic,Alexandria,VA,22309,38.726821,-77.087252,2009-4-13
15,A,cigaret stol busy,Alexandria,VA,22308,38.722928,-77.063187,2009-4-13
15,A,wallet stol busy,Alexandria,VA,22306,38.740798,-77.07388,2009-4-13
15,A,purs stol busy,Alexandria,VA,22306,38.769692,-77.081983,2009-4-13
15,A,licens plat stol vehic,Alexandria,VA,22306,38.7545277,-77.0836254,2009-4-13
15,A,loung chair stol busy,Alexandria,VA,22306,38.751698,-77.084141,2009-4-13
15,A,cellul phon stol busy,Alexandria,VA,22306,38.7478279,-77.0833725,2009-4-13
15,A,liqu stol busy,Alexandria,VA,22309,38.7242932,-77.1176387,2009-4-13
15,A,bicyc stol resid,Alexandria,VA,22306,38.7614612,-77.0913017,2009-4-13
17,A,ford econolin,Alexandria,VA,22309,38.727032,-77.131125,2009-4-13
15,A,purs stol busy,,VA,22102,38.920177,-77.226339,2009-4-13
15,A,temp licens plat stol vehic,Fairfax,VA,22031,38.877877,-77.234309,2009-4-13
15,A,wallet stol busy,Falls Church,VA,22042,38.854485,-77.221166,2009-4-13
15,A,licens plat stol vehic,,VA,,38.87355,-77.2384295,2009-4-13
15,A,alcohol stol busy,Great Falls,VA,22066,38.982272,-77.320774,2009-4-13
15,A,radio cd play gps unit stol vehic,,VA,,38.873033,-77.246057,2009-4-13
15,A,wallet stol busy,Fairfax,VA,22031,38.8684168,-77.2344065,2009-4-13
17,A,toyot coroll,Falls Church,VA,,38.8683601,-77.1826746,2009-4-13
17,A,hond civ,Falls Church,VA,22042,38.872026,-77.2211,2009-4-13
17,A,hond accord,Fairfax,VA,22031,38.876947,-77.228752,2009-4-13
17,A,acur integr,Falls Church,VA,22042,38.8750653,-77.2097763,2009-4-13
15,A,wallet stol busy,Falls Church,VA,22042,38.8666687,-77.1936913,2009-4-13
15,A,xbox stol resid,Falls Church,VA,22042,38.8663439,-77.1997881,2009-4-13
15,A,beer stol busy,Falls Church,VA,22041,38.8507524,-77.1234755,2009-4-13
15,A,purs stol busy,Falls Church,VA,22041,38.8530357,-77.1296691,2009-4-13
15,A,phon stol busy,Falls Church,VA,22041,38.8530357,-77.1296691,2009-4-13
15,A,wallet stol busy,,VA,,38.851082,-77.127522,2009-4-13
15,A,tir stol vehic,Alexandria,VA,22312,38.8208901,-77.1451753,2009-4-13
15,A,bicyc stol resid,,VA,,38.849501,-77.127571,2009-4-13
15,A,cash stol busy,Lorton,VA,22079,38.633331,-77.166672,2009-4-13
15,A,wallet stol busy,Alexandria,VA,22312,38.818092,-77.140698,2009-4-13
15,A,licens plat stol vehic,Falls Church,VA,22041,38.8490328,-77.1373437,2009-4-13
15,A,cellul phon stol busy,Falls Church,VA,22041,38.8525259,-77.1198475,2009-4-13
15,A,crab leg beer salad but stol busy,Falls Church,VA,22041,38.8525259,-77.1198475,2009-4-13
15,A,gps unit stol vehic,Falls Church,VA,22041,38.856044,-77.126095,2009-4-13
17,A,hond accord,Hinton,WV,,37.709869,-80.814227,2009-4-13
17,A,acur integr,Lorton,VA,22079,38.633331,-77.166672,2009-4-13
17,A,hond accord,Falls Church,VA,22041,38.8579879,-77.1431023,2009-4-13
17,A,hond civ,Hinton,WV,,37.709869,-80.814227,2009-4-13
15,A,navig system stol vehic,Reston,VA,20190,38.9632603,-77.3517503,2009-4-13
15,A,cellul phon stol busy,Great Falls,VA,22066,38.998664,-77.289197,2009-4-13
15,A,purs stol vehic,Reston,VA,20191,38.9359849,-77.338869,2009-4-13
15,A,bicyc stol resid,Reston,VA,20194,38.9669873,-77.360675,2009-4-13
15,A,cellul phon stol busy,Reston,VA,20190,38.954829,-77.363709,2009-4-13
15,A,gps unit stol vehic,Reston,VA,20190,38.966509,-77.337304,2009-4-13
17,A,toyot,Reston,VA,20190,38.956036,-77.34317,2009-4-13
15,A,merchand stol busy,Annandale,VA,,38.834455,-77.217878,2009-4-13
15,A,cd play stol vehic,Springfield,VA,22151,38.801865,-77.1965049,2009-4-13
15,A,purs stol vehic,,VA,,38.780371,-77.154652,2009-4-13
15,A,purs stol vehic,,VA,,38.780371,-77.154652,2009-4-13
15,A,licens plat stol vehic,Alexandria,VA,22310,38.782516,-77.146361,2009-4-13
15,A,ipod stol vehic,Springfield,VA,22150,38.7735463,-77.1717511,2009-4-13
15,A,phon stol busy,Springfield,VA,22150,38.7720428,-77.1714948,2009-4-13
15,A,wallet stol busy,Springfield,VA,22151,38.795996,-77.184197,2009-4-13
15,A,cash laptop comput stol resid,Springfield,VA,22150,38.7924322,-77.192538,2009-4-13
15,A,licens plat stol vehic,Alexandria,VA,22312,38.802819,-77.1464112,2009-4-13
15,A,prilosec raz stol busy,Alexandria,VA,22315,38.772678,-77.135081,2009-4-13
15,A,wallet stol busy,Annandale,VA,,38.834455,-77.217878,2009-4-13
15,A,cellul phon stol busy,Annandale,VA,,38.831796,-77.195306,2009-4-13
15,A,dvds stol vehic,Springfield,VA,22150,38.779642,-77.185637,2009-4-13
15,A,gps unit stol vehic,Springfield,VA,22151,38.795341,-77.200174,2009-4-13
15,A,silv chain stol resid,Falls Church,VA,22042,38.853916,-77.197767,2009-4-13
15,A,stereo stol vehic,Springfield,VA,22150,38.777368,-77.174197,2009-4-13
15,A,glass stol busy,Springfield,VA,22150,38.777368,-77.174197,2009-4-13
15,A,stereo stol vehic,Annandale,VA,,38.834455,-77.217878,2009-4-13
15,A,cop pip stol busy,Springfield,VA,22151,38.793275,-77.177985,2009-4-13
17,A,chrysler voy,Annandale,VA,,38.834455,-77.217878,2009-4-13
17,A,suzuk,Annandale,VA,,38.831796,-77.195306,2009-4-13
15,A,purs stol busy,Annandale,VA,22003,38.8158435,-77.2192617,2009-4-13
15,A,liqu stol busy,Springfield,VA,22151,38.8103049,-77.2513975,2009-4-13
15,A,check dvd play monit stol vehic,Annandale,VA,,38.834455,-77.217878,2009-4-13
15,A,wallet stol vehic,Annandale,VA,,38.834455,-77.217878,2009-4-13
15,A,ipod stol vehic,Annandale,VA,22003,38.834697,-77.242489,2009-4-13
15,A,wallet gps unit stol vehic,Annandale,VA,22003,38.834697,-77.242489,2009-4-13
15,A,laptop comput cellul phon chang stol vehic,Annandale,VA,,38.831796,-77.195306,2009-4-13
15,A,laptop comput gps unit blackberry stol vehic,Annandale,VA,,38.831796,-77.195306,2009-4-13
15,A,key cellul phon stol vehic,Springfield,VA,22151,38.8062082,-77.2396012,2009-4-13
15,A,diamond ring stol resid,Annandale,VA,,38.831796,-77.195306,2009-4-13
17,A,volksw jett,Annandale,VA,,38.834455,-77.217878,2009-4-13
15,A,beer stol busy,Herndon,VA,,38.936067,-77.413237,2009-4-13
15,A,playst stol resid,Herndon,VA,20171,38.926957,-77.409026,2009-4-13
15,A,licens plat stol vehic,Chantilly,VA,,38.883607,-77.439755,2009-4-13
15,A,purs stol school,Herndon,VA,,38.969698,-77.385475,2009-4-13
15,A,equip stol construct sit,Chantilly,VA,,38.883607,-77.439755,2009-4-13
15,A,comput stol busy,Fairfax,VA,22031,38.8718995,-77.2649539,2009-4-13
15,A,cigaret stol busy,Chantilly,VA,20151,38.8958792,-77.426251,2009-4-13
15,A,purs phon camer coat stol school,Fairfax,VA,22033,38.8704719,-77.39353,2009-4-13
15,A,tool stol busy,Herndon,VA,,38.969627,-77.386159,2009-4-13
17,A,dodg carav,Annandale,VA,,38.831796,-77.195306,2009-4-13
1,B,incid org stat typ offens they list,Chantilly,VA,,38.88361,-77.439774,2009-4-27
1,B,show chain bridg road would mean block chain bridg,Chantilly,VA,,38.883607,-77.439755,2009-4-27
1,B,distribut offens,Chantilly,VA,,38.883607,-77.439755,2009-4-27
1,B,an investig launch lat febru year victim,Alexandria,VA,22308,38.7298677,-77.0569871,2009-1-27
1,B,two girl touch inappropry two men walk,Centreville,VA,,38.848484,-77.438927,2009-4-27
1,B,in prep friday night may prom fest school resourc off,Clifton,VA,20124,38.827377,-77.413268,2009-4-27
1,B,on thursday may off mount vernon district stat neighb patrol,Alexandria,VA,,38.827251,-77.08789,2009-4-21
20,A,wom rob friday may block richmond highway the victim,Alexandria,VA,22309,38.7211014,-77.1241111,2009-4-22
5,A,pol respond burgl block buggy whip driv monday may,Centreville,VA,20120,38.856918,-77.444463,2009-4-27
1,B,two men arrest involv stab occur friday may,Falls Church,VA,22041,38.8421255,-77.1182237,2009-4-22
20,A,the employ gas stat rob thursday may pol cal,Falls Church,VA,22044,38.870266,-77.153885,2009-4-21
23,B,two juvenil arrest alterc resta sunday may around,Falls Church,VA,22044,38.867961,-77.143004,2009-4-24
15,A,man arrest assault tax driv stol car sunday may the,Reston,VA,,38.951815,-77.342305,2009-4-24
20,A,man work cashy rob gunston road,Annandale,VA,,38.831796,-77.195306,2009-4-27
1,B,wom sex assault block amherst avenu saturday,Springfield,VA,22150,38.7857564,-77.1872707,2009-4-27
1,B,short am the cal report see young wom drag car,Annandale,VA,,38.834455,-77.217878,2009-4-27
1,B,park the victim park car walk alon sunday may around pm,Annandale,VA,,38.834455,-77.217878,2009-4-17
1,B,on afternoon friday may pol arrest man sex assault occur,Chantilly,VA,,38.883607,-77.439755,2009-4-22
1,B,man arrest abduc wom met onlin the man,Herndon,VA,,38.969698,-77.385475,2009-4-27
1,B,pol respond unlaw entry block cobr driv tuesday may,Herndon,VA,20171,38.9185399,-77.4097371,2009-4-27
15,A,pc monit stol busy,Chantilly,VA,20151,38.8868538,-77.4389619,2009-4-27
15,A,ipod cash stol vehic,Chantilly,VA,20151,38.8978471,-77.4450618,2009-4-27
15,A,briefcas stol busy,Centreville,VA,20120,38.856728,-77.410148,2009-4-27
15,A,licens plat stol vehic,Fairfax,VA,22033,38.8800745,-77.3947202,2009-4-27
15,A,laptop comput stol vehic,Annandale,VA,,38.831796,-77.195306,2009-4-27
15,A,backpack stol vehic,Chantilly,VA,20151,38.888037,-77.426529,2009-4-27
15,A,laptop comput bag stol busy,Centreville,VA,20120,38.870138,-77.447703,2009-4-27
15,A,construct equip stol construct sit,,VA,,38.902355,-77.404011,2009-4-27
15,A,ipod stol school,Clifton,VA,20124,38.806693,-77.4196181,2009-4-27
15,A,bicyc stol busy,Centreville,VA,20120,38.8682356,-77.4485358,2009-4-27
17,A,acur integr,Centreville,VA,20120,38.844671,-77.456248,2009-4-27
15,A,wallet stol busy,Alexandria,VA,22306,38.778021,-77.073548,2009-4-27
15,A,gps unit stol vehic,Alexandria,VA,22310,38.790964,-77.082214,2009-4-27
15,A,laptop comput stol busy,Alexandria,VA,22306,38.740798,-77.07388,2009-4-27
15,A,camer purs comput money stol vehic,Alexandria,VA,22307,38.756862,-77.07074,2009-4-27
15,A,cash stol busy,Alexandria,VA,22303,38.785463,-77.071077,2009-4-27
15,A,two cellul phon stol busy,Alexandria,VA,22306,38.7810183,-77.0789484,2009-4-27
15,A,licens plat stol vehic,Alexandria,VA,22309,38.7270615,-77.112023,2009-4-27
15,A,bicyc stol resid,Alexandria,VA,22306,38.772997,-77.0954706,2009-4-27
15,A,beer stol busy,Alexandria,VA,22310,38.7690885,-77.1142672,2009-4-27
15,A,wallet stol vehic,Alexandria,VA,22308,38.7401684,-77.0556795,2009-4-27
17,A,plymou voy,Alexandria,VA,22306,38.774655,-77.0877646,2009-4-27
17,A,jeep grand cherok,Alexandria,VA,22309,38.725521,-77.129697,2009-4-27
17,A,toyot camry,Alexandria,VA,22306,38.758598,-77.075444,2009-4-27
15,A,cash stol busy,,VA,,38.8420415,-77.1998825,2009-4-27
15,A,car battery charg port battery compress stol busy,Alexandria,VA,22312,38.819071,-77.15714,2009-4-27
15,A,bluetoo unit stol resid,,VA,,38.873033,-77.246057,2009-4-27
15,A,catalys convert stol busy,Fairfax,VA,22031,38.8803086,-77.2333115,2009-4-27
15,A,catalys convert stol vehic,Fairfax,VA,22031,38.877877,-77.234309,2009-4-27
15,A,purs stol busy,Falls Church,VA,22042,38.8752125,-77.2239946,2009-4-27
15,A,camer stol vehic,Great Falls,VA,22066,38.982272,-77.320774,2009-4-27
15,A,jewelry stol busy,Falls Church,VA,22041,38.842309,-77.165256,2009-4-27
15,A,gps unit stol vehic,Merrifield,VA,,38.87359,-77.234719,2009-4-27
15,A,driv licens stol busy,MC Lean,VA,22102,38.919977,-77.213065,2009-4-27
15,A,mir stol resid,,VA,,38.873033,-77.246057,2009-4-27
15,A,sunglass stol busy,,VA,,38.916294,-77.220858,2009-4-27
17,A,hond motorcyc,Merrifield,VA,,38.87359,-77.234719,2009-4-27
17,A,chevrolet taho,Chantilly,VA,,38.883607,-77.439755,2009-4-27
15,A,gps unit stol vehic,Falls Church,VA,22044,38.859978,-77.149721,2009-4-27
15,A,cash stol busy,Falls Church,VA,22042,38.8595174,-77.2263381,2009-4-27
15,A,cash stol busy,Hinton,WV,,37.709869,-80.814227,2009-4-27
15,A,licens plat stol vehic,,VA,,38.849501,-77.127571,2009-4-27
15,A,battery part stol vehic,Hinton,WV,,37.709869,-80.814227,2009-4-27
15,A,temp tag stol vehic,Hinton,WV,,37.709869,-80.814227,2009-4-27
15,A,lug stol busy,Lorton,VA,22079,38.633331,-77.166672,2009-4-27
15,A,ipod cov stol busy,Falls Church,VA,22041,38.8514527,-77.1310284,2009-4-27
15,A,pallet stol busy,Falls Church,VA,22041,38.8550959,-77.1379815,2009-4-27
15,A,gps unit stol vehic,Falls Church,VA,22041,38.8579879,-77.1431023,2009-4-27
15,A,part stol vehic,Alexandria,VA,22312,38.825106,-77.145302,2009-4-27
15,A,plast bal stol busy,,VA,,38.821114,-77.1565945,2009-4-27
15,A,comput process stol busy,Falls Church,VA,22041,38.8506074,-77.1183636,2009-4-27
15,A,tir stol vehic,,VA,,38.849501,-77.127571,2009-4-27
17,A,volksw,Falls Church,VA,22041,38.8459731,-77.1378448,2009-4-27
17,A,yamah motorcyc,Falls Church,VA,22042,38.854485,-77.221166,2009-4-27
17,A,dodg carav,Falls Church,VA,22041,38.844181,-77.13331,2009-4-27
15,A,beer stol busy,Reston,VA,,38.951815,-77.342305,2009-4-27
15,A,gps unit stol vehic,Reston,VA,20190,38.962542,-77.3564652,2009-4-27
15,A,ipod camer stol vehic,Reston,VA,20190,38.9707448,-77.3210797,2009-4-27
15,A,laptop comput cellul phon stol resid,Herndon,VA,20170,38.98416,-77.372517,2009-4-27
15,A,stereo stol vehic,Herndon,VA,20170,39.0058767,-77.3552053,2009-4-27
15,A,ipod stol school,Herndon,VA,20170,38.968469,-77.392166,2009-4-27
15,A,cellul phon stol school,Herndon,VA,20170,38.968469,-77.392166,2009-4-27
15,A,skirt stol school,Herndon,VA,20170,38.968469,-77.392166,2009-4-27
15,A,iphon stol busy,Reston,VA,20190,38.9587082,-77.3554753,2009-4-27
15,A,beer stol busy,Herndon,VA,20170,38.9592572,-77.4019439,2009-4-27
15,A,purs stol vehic,Reston,VA,20191,38.9350083,-77.3670155,2009-4-27
17,A,plymou neon,Reston,VA,20191,38.9363575,-77.3530048,2009-4-27
15,A,wheel stol vehic,Springfield,VA,22150,38.785778,-77.187273,2009-4-27
15,A,lawnmow stol resid,Annandale,VA,,38.834455,-77.217878,2009-4-27
15,A,iphon stol busy,Springfield,VA,,38.774853,-77.184094,2009-4-27
15,A,plant stol resid,Annandale,VA,,38.831796,-77.195306,2009-4-27
15,A,jewelry cash stol resid,Annandale,VA,,38.834455,-77.217878,2009-4-27
15,A,purs stol vehic,Springfield,VA,22150,38.7792001,-77.1613786,2009-4-27
15,A,video camer stol vehic,Springfield,VA,22150,38.7735463,-77.1717511,2009-4-27
15,A,blow stol vehic,Annandale,VA,,38.834455,-77.217878,2009-4-27
15,A,wallet stol busy,Alexandria,VA,22315,38.77276,-77.133721,2009-4-27
15,A,cookw set stol busy,Springfield,VA,22150,38.7741885,-77.1783333,2009-4-27
15,A,cash stol resid,Fairfax,VA,22032,38.817959,-77.2843,2009-4-27
15,A,construct tool stol vehic,Springfield,VA,22151,38.7963484,-77.1863543,2009-4-27
15,A,purs stol vehic,Annandale,VA,,38.831796,-77.195306,2009-4-27
15,A,comput stol vehic,Springfield,VA,22150,38.777699,-77.1647158,2009-4-27
15,A,cellul phon stol busy,Annandale,VA,,38.831796,-77.195306,2009-4-27
15,A,licens plat stol vehic,Alexandria,VA,22310,38.798334,-77.131348,2009-4-27
17,A,hond motorcyc,Alexandria,VA,22312,38.801209,-77.162368,2009-4-27
17,A,hond civ,Springfield,VA,22150,38.78587,-77.171931,2009-4-27
17,A,hond motorcyc,Annandale,VA,,38.834455,-77.217878,2009-4-27
17,A,whit util trail,Springfield,VA,22151,38.80702,-77.243575,2009-4-27
15,A,wallet stol busy,Annandale,VA,,38.831796,-77.195306,2009-4-27
15,A,sid view mir stol vehic,Annandale,VA,22003,38.8158435,-77.2192617,2009-4-27
15,A,cellul phon stol busy,Annandale,VA,,38.831796,-77.195306,2009-4-27
15,A,cash stol busy,Centreville,VA,,38.867009,-77.463526,2009-4-27
15,A,satellit radio stol vehic,Annandale,VA,,38.834455,-77.217878,2009-4-27
15,A,catalys convert stol vehic,Burke,VA,22015,38.7955085,-77.2544131,2009-4-27
15,A,gps unit stol vehic,Burke,VA,22015,38.79567,-77.264886,2009-4-27
15,A,ring stol resid,Springfield,VA,22152,38.786435,-77.24246,2009-4-27
15,A,gps unit ipod stol vehic,Fairfax,VA,22032,38.8321626,-77.2675564,2009-4-27
15,A,credit card stol vehic,Fairfax,VA,22032,38.828417,-77.267197,2009-4-27
15,A,coat stol resid,Annandale,VA,,38.834455,-77.217878,2009-4-27
15,A,ring colleg ring stol busy,Springfield,VA,22152,38.7896364,-77.224726,2009-4-27
15,A,ipod stol resid,Annandale,VA,22003,38.843157,-77.203554,2009-4-27
15,A,licens plat stol vehic,Annandale,VA,22003,38.8158402,-77.2534452,2009-4-27
15,A,gps unit camer stol vehic,Fairfax,VA,22032,38.833867,-77.2695394,2009-4-27
15,A,motorbik stol busy,Burke,VA,22015,38.801671,-77.2634767,2009-4-27
15,A,air condit unit stol busy,Springfield,VA,22152,38.7746239,-77.261774,2009-4-27
15,A,prescrib drug stol resid,Annandale,VA,22003,38.8152441,-77.2089672,2009-4-27
15,A,cellul phon stol busy,Annandale,VA,,38.831796,-77.195306,2009-4-27
17,A,hond civ,Annandale,VA,22003,38.820705,-77.2211795,2009-4-27
17,A,plymou voy,Springfield,VA,22152,38.7863189,-77.214566,2009-4-27
17,A,suzuk gsxr motorcyc,Annandale,VA,,38.831796,-77.195306,2009-4-27
15,A,beer stol busy,Herndon,VA,20171,38.9233307,-77.4172396,2009-4-27
15,A,gps unit stol vehic,Chantilly,VA,,38.883607,-77.439755,2009-4-27
15,A,beer stol busy,Chantilly,VA,,38.877344,-77.408781,2009-4-27
15,A,laptop gps camer camer bag pow invert stol vehic,Fairfax,VA,22033,38.8576443,-77.392151,2009-4-27
15,A,car seat stol vehic,Chantilly,VA,,38.877344,-77.408781,2009-4-27
15,A,wallet stol busy,Reston,VA,20190,38.966908,-77.344119,2009-4-27
15,A,two laptop comput stol resid,Chantilly,VA,,38.883607,-77.439755,2009-4-27
15,A,beer stol busy,Herndon,VA,,38.969627,-77.386159,2009-4-27
15,A,bicyc stol resid,Fairfax,VA,22033,38.8684592,-77.3791593,2009-4-27
15,A,gun badg stol vehic,Chantilly,VA,,38.877344,-77.408781,2009-4-27
15,A,licens plat stol vehic,Clifton,VA,20124,38.8378886,-77.4008389,2009-4-27
17,A,hond crv,Chantilly,VA,,38.883607,-77.439755,2009-4-27
17,A,acur integr,Herndon,VA,20171,38.9208216,-77.4139647,2009-4-27
1,B,incid org stat typ offens they list,Chantilly,VA,,38.88361,-77.439774,2009-5-3
1,B,show chain bridg road would mean block chain bridg,Chantilly,VA,,38.883607,-77.439755,2009-5-3
1,B,distribut offens,Chantilly,VA,,38.883607,-77.439755,2009-5-3
20,A,two men arrest robbery short fight brok,Centreville,VA,20121,38.832815,-77.447445,2009-5-3
1,B,on saturday may around pm off patrol observ vehic driv,Alexandria,VA,,38.827251,-77.08789,2009-4-30
20,A,pol respond robbery block van dyk street tuesday jun an,Alexandria,VA,22306,38.7406731,-77.0893849,2009-5-2
1,B,pol arrest two men juvenil alterc thursday may off,Falls Church,VA,22041,38.8515853,-77.1424695,2009-4-28
1,B,man arrest stab broth knif tuesday jun block,Falls Church,VA,22041,38.8453021,-77.1316872,2009-5-2
20,A,reston boy rob along path block old reston avenu,Reston,VA,20190,38.9601404,-77.3530812,2009-5-3
5,A,on monday jun around am homeown heard nois patio discov,Herndon,VA,20170,38.9625408,-77.4090695,2009-5-1
1,B,may pol respond around pm report shoot loc body man,Annandale,VA,,38.834455,-77.217878,2009-4-29
1,B,on saturday may around am off observ vehic driv without,Annandale,VA,,38.834455,-77.217878,2009-4-30
20,A,tax driv rob tax stol sunday may around,Lorton,VA,,38.70428,-77.206854,
1,B,pol arrest man assault wom monday jun around am,Alexandria,VA,22310,38.7792938,-77.1333955,2009-5-1
20,A,group mal rob man wednesday jun around pm the victim,Annandale,VA,,38.831796,-77.195306,2009-5-3
1,B,unit conduc sting sev loc springfield fairfax lorton area fairfax,Annandale,VA,,38.834455,-77.217878,2009-5-3
1,B,pol respond block stoney creek court report loud nois they,Annandale,VA,,38.834455,-77.217878,2009-5-3
1,B,man arrest grab acquaint touch inappropry tuesday,Fairfax,VA,22033,38.8591575,-77.3793743,2009-5-3
1,B,man awok friday may around am heard nois,Herndon,VA,20171,38.928402,-77.405633,2009-4-29
20,A,wom rob block majest lan monday jun the,Fairfax,VA,22033,38.8796798,-77.3950704,2009-5-1
15,A,card punch stol busy,Centreville,VA,20121,38.8378618,-77.4368463,2009-5-3
15,A,licens plat stol vehic,Centreville,VA,20120,38.8463625,-77.4244364,2009-5-3
15,A,temp tag stol vehic,Centreville,VA,20121,38.833809,-77.433425,2009-5-3
15,A,licens plat stol vehic,Chantilly,VA,20151,38.883754,-77.419852,2009-5-3
15,A,laptop comput stol vehic,Clifton,VA,,38.781154,-77.384726,2009-5-3
